-83,0,20,0,0
-83,0,0,0.6,1
-83,-83,0,13.05,1
83,-83,0,37.95,1
83,83,0,62.85,1
-83,83,0,87.75,1
-83,0,0,100.2,0
-83,0,20,100.8,0
29,-54,20,104.53,0
29,-54,0,105.13,1
29,-76.1,0,108.45,1
28.293,-79.707,0,109,1
31.9,-79,0,109.55,1
79,-79,0,116.61,1
79,-31.9,0,123.68,1
79.632,-28.368,0,124.22,1
76.1,-29,0,124.75,1
31.9,-29,0,131.38,1
28.293,-28.293,0,131.94,1
29,-31.9,0,132.49,1
29,-54,0,135.8,0
29,-54,20,136.4,0
-25,-3.1608,20,138.63,0
-25,-3.1608,0,139.23,1
-25,-25,0,142.5,1
22.1,-25,0,149.57,1
25.707,-25.707,0,150.12,1
25,-22.1,0,150.67,1
25,25,0,157.74,1
-22.1,25,0,164.8,1
-25.707,25.707,0,165.35,1
-25,22.1,0,165.9,1
-25,0.029525,0,169.21,1
-25,-3.1608,0,169.69,0
-25,-3.1608,20,170.29,0
29,0.031526,20,171.92,0
29,0.031526,0,172.52,1
29,-25,0,176.27,1
76.1,-25,0,183.34,1
79.707,-25.707,0,183.89,1
79,-22.1,0,184.44,1
79,22.1,0,191.07,1
79.707,25.707,0,191.62,1
76.1,25,0,192.17,1
31.9,25,0,198.8,1
28.293,25.707,0,199.35,1
29,22.1,0,199.9,1
29,0.031526,0,203.21,0
29,0.031526,20,203.81,0
-79,-53.982,20,207.44,0
-79,-53.982,0,208.04,1
-79,-79,0,211.79,1
-31.9,-79,0,218.85,1
-28.293,-79.707,0,219.41,1
-29,-76.1,0,219.96,1
-29,-29,0,227.02,1
-76.1,-29,0,234.09,1
-79.632,-28.368,0,234.62,1
-79,-31.9,0,235.16,1
-79,-53.982,0,238.48,0
-79,-53.982,20,239.08,0
29,54.019,20,243.66,0
29,54.019,0,244.26,1
29,53.941,0,244.27,1
29,29,0,248.01,1
76.1,29,0,255.08,1
79.707,28.293,0,255.63,1
79,31.9,0,256.18,1
79,79,0,263.24,1
31.9,79,0,270.31,1
28.293,79.707,0,270.86,1
29,76.1,0,271.41,1
29,54.019,0,274.72,0
29,54.019,20,275.32,0
-79,54.019,20,278.56,0
-79,54.019,0,279.16,1
-79,31.9,0,282.48,1
-79.707,28.293,0,283.03,1
-76.1,29,0,283.58,1
-31.9,29,0,290.21,1
-28.293,28.293,0,290.76,1
-29,31.9,0,291.32,1
-29,76.1,0,297.95,1
-28.293,79.707,0,298.5,1
-31.9,79,0,299.05,1
-79,79,0,306.11,1
-79,54.019,0,309.86,0
-79,54.019,20,310.46,0
-25,-54,20,314.08,0
-25,-54,0,314.68,1
-25,-76.1,0,318,1
-25.707,-79.707,0,318.55,1
-22.1,-79,0,319.1,1
22.1,-79,0,325.73,1
25.707,-79.707,0,326.28,1
25,-76.1,0,326.83,1
25,-29,0,333.9,1
-22.1,-29,0,340.96,1
-25.707,-28.293,0,341.52,1
-25,-31.9,0,342.07,1
-25,-54,0,345.38,0
-25,-54,20,345.98,0
-79,-1.7764e-15,20,348.27,0
-79,-1.7764e-15,0,348.87,1
-79,-22.1,0,352.19,1
-79.707,-25.707,0,352.74,1
-76.1,-25,0,353.29,1
-31.9,-25,0,359.92,1
-28.352,-25.695,0,360.46,1
-28.293,-25.707,0,360.47,1
-29,-22.1,0,361.02,1
-29,25,0,368.09,1
-76.1,25,0,375.15,1
-79.707,25.707,0,375.71,1
-79,22.1,0,376.26,1
-79,-1.7764e-15,0,379.57,0
-79,-1.7764e-15,20,380.17,0
-25,54.019,20,382.46,0
-25,54.019,0,383.06,1
-25,29,0,386.82,1
22.1,29,0,393.88,1
25.707,28.293,0,394.43,1
25,31.9,0,394.98,1
25,76.1,0,401.61,1
25.707,79.707,0,402.16,1
22.1,79,0,402.72,1
-22.1,79,0,409.35,1
-25.707,79.707,0,409.9,1
-25,76.1,0,410.45,1
-25,54.031,0,413.76,1
-25,54.019,0,413.76,0
-25,54.019,20,414.36,0
-83,0,21.75,414.96,0
-83,0,1.75,415.56,1
-83,-83,1.75,428.01,1
83,-83,1.75,452.91,1
83,83,1.75,477.81,1
-83,83,1.75,502.71,1
-83,0,1.75,515.16,0
-83,0,21.75,515.76,0
29,-54,21.75,519.49,0
29,-54,1.75,520.09,1
29,-76.1,1.75,523.41,1
28.293,-79.707,1.75,523.96,1
31.9,-79,1.75,524.51,1
79,-79,1.75,531.57,1
79,-31.9,1.75,538.64,1
79.632,-28.368,1.75,539.18,1
76.1,-29,1.75,539.72,1
31.9,-29,1.75,546.35,1
28.293,-28.293,1.75,546.9,1
29,-31.9,1.75,547.45,1
29,-54,1.75,550.76,0
29,-54,21.75,551.36,0
-25,-3.1608,21.75,553.59,0
-25,-3.1608,1.75,554.19,1
-25,-25,1.75,557.46,1
22.1,-25,1.75,564.53,1
25.707,-25.707,1.75,565.08,1
25,-22.1,1.75,565.63,1
25,25,1.75,572.7,1
-22.1,25,1.75,579.76,1
-25.707,25.707,1.75,580.31,1
-25,22.1,1.75,580.86,1
-25,0.029525,1.75,584.18,1
-25,-3.1608,1.75,584.65,0
-25,-3.1608,21.75,585.25,0
29,0.031526,21.75,586.88,0
29,0.031526,1.75,587.48,1
29,-25,1.75,591.23,1
76.1,-25,1.75,598.3,1
79.707,-25.707,1.75,598.85,1
79,-22.1,1.75,599.4,1
79,22.1,1.75,606.03,1
79.707,25.707,1.75,606.58,1
76.1,25,1.75,607.13,1
31.9,25,1.75,613.76,1
28.293,25.707,1.75,614.31,1
29,22.1,1.75,614.86,1
29,0.031526,1.75,618.17,0
29,0.031526,21.75,618.77,0
-79,-53.982,21.75,622.4,0
-79,-53.982,1.75,623,1
-79,-79,1.75,626.75,1
-31.9,-79,1.75,633.81,1
-28.293,-79.707,1.75,634.37,1
-29,-76.1,1.75,634.92,1
-29,-29,1.75,641.98,1
-76.1,-29,1.75,649.05,1
-79.632,-28.368,1.75,649.59,1
-79,-31.9,1.75,650.12,1
-79,-53.982,1.75,653.44,0
-79,-53.982,21.75,654.04,0
29,54.019,21.75,658.62,0
29,54.019,1.75,659.22,1
29,53.941,1.75,659.23,1
29,29,1.75,662.97,1
76.1,29,1.75,670.04,1
79.707,28.293,1.75,670.59,1
79,31.9,1.75,671.14,1
79,79,1.75,678.2,1
31.9,79,1.75,685.27,1
28.293,79.707,1.75,685.82,1
29,76.1,1.75,686.37,1
29,54.019,1.75,689.68,0
29,54.019,21.75,690.28,0
