-25,-3.1608,20,0,0
-25,-3.1608,0,0.6,1
-25,-25,0,3.8759,1
22.1,-25,0,10.941,1
25.707,-25.707,0,11.492,1
25,-22.1,0,12.044,1
25,25,0,19.109,1
-22.1,25,0,26.174,1
-25.707,25.707,0,26.725,1
-25,22.1,0,27.276,1
-25,0.029525,0,30.587,1
-25,-3.1608,0,31.065,0
-25,-3.1608,20,31.665,0
29,-54,20,33.89,0
29,-54,0,34.49,1
29,-76.1,0,37.805,1
28.293,-79.707,0,38.357,1
31.9,-79,0,38.908,1
79,-79,0,45.973,1
79,-31.9,0,53.038,1
79.632,-28.368,0,53.576,1
76.1,-29,0,54.115,1
31.9,-29,0,60.745,1
28.293,-28.293,0,61.296,1
29,-31.9,0,61.847,1
29,-54,0,65.162,0
29,-54,20,65.762,0
-79,54.019,20,70.345,0
-79,54.019,0,70.945,1
-79,31.9,0,74.263,1
-79.707,28.293,0,74.814,1
-76.1,29,0,75.365,1
-31.9,29,0,81.995,1
-28.293,28.293,0,82.547,1
-29,31.9,0,83.098,1
-29,76.1,0,89.728,1
-28.293,79.707,0,90.28,1
-31.9,79,0,90.831,1
-79,79,0,97.896,1
-79,54.019,0,101.64,0
-79,54.019,20,102.24,0
29,54.019,20,105.48,0
29,54.019,0,106.08,1
29,53.941,0,106.09,1
29,29,0,109.84,1
76.1,29,0,116.9,1
79.707,28.293,0,117.45,1
79,31.9,0,118,1
79,79,0,125.07,1
31.9,79,0,132.13,1
28.293,79.707,0,132.69,1
29,76.1,0,133.24,1
29,54.019,0,136.55,0
29,54.019,20,137.15,0
-25,54.019,20,138.77,0
-25,54.019,0,139.37,1
-25,29,0,143.12,1
22.1,29,0,150.19,1
25.707,28.293,0,150.74,1
25,31.9,0,151.29,1
25,76.1,0,157.92,1
25.707,79.707,0,158.47,1
22.1,79,0,159.02,1
-22.1,79,0,165.65,1
-25.707,79.707,0,166.2,1
-25,76.1,0,166.75,1
-25,54.031,0,170.06,1
-25,54.019,0,170.07,0
-25,54.019,20,170.67,0
29,0.031526,20,172.96,0
29,0.031526,0,173.56,1
29,-25,0,177.31,1
76.1,-25,0,184.38,1
79.707,-25.707,0,184.93,1
79,-22.1,0,185.48,1
79,22.1,0,192.11,1
79.707,25.707,0,192.66,1
76.1,25,0,193.21,1
31.9,25,0,199.84,1
28.293,25.707,0,200.39,1
29,22.1,0,200.95,1
29,0.031526,0,204.26,0
29,0.031526,20,204.86,0
-79,-1.7764e-15,20,208.1,0
-79,-1.7764e-15,0,208.7,1
-79,-22.1,0,212.01,1
-79.707,-25.707,0,212.56,1
-76.1,-25,0,213.11,1
-31.9,-25,0,219.74,1
-28.352,-25.695,0,220.29,1
-28.293,-25.707,0,220.29,1
-29,-22.1,0,220.85,1
-29,25,0,227.91,1
-76.1,25,0,234.98,1
-79.707,25.707,0,235.53,1
-79,22.1,0,236.08,1
-79,-1.7764e-15,0,239.39,0
-79,-1.7764e-15,20,239.99,0
-25,-54,20,242.28,0
-25,-54,0,242.88,1
-25,-76.1,0,246.2,1
-25.707,-79.707,0,246.75,1
-22.1,-79,0,247.3,1
22.1,-79,0,253.93,1
25.707,-79.707,0,254.48,1
25,-76.1,0,255.04,1
25,-29,0,262.1,1
-22.1,-29,0,269.17,1
-25.707,-28.293,0,269.72,1
-25,-31.9,0,270.27,1
-25,-54,0,273.58,0
-25,-54,20,274.18,0
-79,-53.982,20,275.8,0
-79,-53.982,0,276.4,1
-79,-79,0,280.16,1
-31.9,-79,0,287.22,1
-28.293,-79.707,0,287.77,1
-29,-76.1,0,288.32,1
-29,-29,0,295.39,1
-76.1,-29,0,302.45,1
-79.632,-28.368,0,302.99,1
-79,-31.9,0,303.53,1
-79,-53.982,0,306.84,0
-79,-53.982,20,307.44,0
-83,0,20,309.07,0
-83,0,0,309.67,1
-83,-83,0,322.12,1
83,-83,0,347.02,1
83,83,0,371.92,1
-83,83,0,396.82,1
-83,0,0,409.27,0
-83,0,20,409.87,0
-25,-3.1608,21.75,410.47,0
-25,-3.1608,1.75,411.07,1
-25,-25,1.75,414.34,1
22.1,-25,1.75,421.41,1
25.707,-25.707,1.75,421.96,1
25,-22.1,1.75,422.51,1
25,25,1.75,429.57,1
-22.1,25,1.75,436.64,1
-25.707,25.707,1.75,437.19,1
-25,22.1,1.75,437.74,1
-25,0.029525,1.75,441.05,1
-25,-3.1608,1.75,441.53,0
-25,-3.1608,21.75,442.13,0
29,-54,21.75,444.36,0
29,-54,1.75,444.96,1
29,-76.1,1.75,448.27,1
28.293,-79.707,1.75,448.82,1
31.9,-79,1.75,449.37,1
79,-79,1.75,456.44,1
79,-31.9,1.75,463.5,1
79.632,-28.368,1.75,464.04,1
76.1,-29,1.75,464.58,1
31.9,-29,1.75,471.21,1
28.293,-28.293,1.75,471.76,1
29,-31.9,1.75,472.31,1
29,-54,1.75,475.63,0
29,-54,21.75,476.23,0
-79,54.019,21.75,480.81,0
-79,54.019,1.75,481.41,1
-79,31.9,1.75,484.73,1
-79.707,28.293,1.75,485.28,1
-76.1,29,1.75,485.83,1
-31.9,29,1.75,492.46,1
-28.293,28.293,1.75,493.01,1
-29,31.9,1.75,493.56,1
-29,76.1,1.75,500.19,1
-28.293,79.707,1.75,500.75,1
-31.9,79,1.75,501.3,1
-79,79,1.75,508.36,1
-79,54.019,1.75,512.11,0
-79,54.019,21.75,512.71,0
29,54.019,21.75,515.95,0
29,54.019,1.75,516.55,1
29,53.941,1.75,516.56,1
29,29,1.75,520.3,1
76.1,29,1.75,527.37,1
79.707,28.293,1.75,527.92,1
79,31.9,1.75,528.47,1
79,79,1.75,535.53,1
31.9,79,1.75,542.6,1
28.293,79.707,1.75,543.15,1
29,76.1,1.75,543.7,1
29,54.019,1.75,547.01,0
29,54.019,21.75,547.61,0
-25,54.019,21.75,549.23,0
-25,54.019,1.75,549.83,1
-25,29,1.75,553.59,1
22.1,29,1.75,560.65,1
25.707,28.293,1.75,561.2,1
25,31.9,1.75,561.76,1
25,76.1,1.75,568.39,1
25.707,79.707,1.75,568.94,1
22.1,79,1.75,569.49,1
-22.1,79,1.75,576.12,1
-25.707,79.707,1.75,576.67,1
-25,76.1,1.75,577.22,1
-25,54.031,1.75,580.53,1
-25,54.019,1.75,580.53,0
-25,54.019,21.75,581.13,0
29,0.031526,21.75,583.42,0
29,0.031526,1.75,584.02,1
29,-25,1.75,587.78,1
76.1,-25,1.75,594.84,1
79.707,-25.707,1.75,595.39,1
79,-22.1,1.75,595.95,1
79,22.1,1.75,602.58,1
79.707,25.707,1.75,603.13,1
76.1,25,1.75,603.68,1
31.9,25,1.75,610.31,1
28.293,25.707,1.75,610.86,1
29,22.1,1.75,611.41,1
29,0.031526,1.75,614.72,0
29,0.031526,21.75,615.32,0
-79,-1.7764e-15,21.75,618.56,0
-79,-1.7764e-15,1.75,619.16,1
-79,-22.1,1.75,622.48,1
-79.707,-25.707,1.75,623.03,1
-76.1,-25,1.75,623.58,1
-31.9,-25,1.75,630.21,1
-28.352,-25.695,1.75,630.75,1
-28.293,-25.707,1.75,630.76,1
-29,-22.1,1.75,631.31,1
-29,25,1.75,638.38,1
-76.1,25,1.75,645.44,1
-79.707,25.707,1.75,645.99,1
-79,22.1,1.75,646.54,1
-79,-1.7764e-15,1.75,649.86,0
-79,-1.7764e-15,21.75,650.46,0
-25,-54,21.75,652.75,0
-25,-54,1.75,653.35,1
-25,-76.1,1.75,656.67,1
-25.707,-79.707,1.75,657.22,1
-22.1,-79,1.75,657.77,1
22.1,-79,1.75,664.4,1
25.707,-79.707,1.75,664.95,1
25,-76.1,1.75,665.5,1
25,-29,1.75,672.57,1
-22.1,-29,1.75,679.63,1
-25.707,-28.293,1.75,680.18,1
-25,-31.9,1.75,680.73,1
-25,-54,1.75,684.05,0
-25,-54,21.75,684.65,0
-79,-53.982,21.75,686.27,0
-79,-53.982,1.75,686.87,1
-79,-79,1.75,690.62,1
-31.9,-79,1.75,697.69,1
-28.293,-79.707,1.75,698.24,1
-29,-76.1,1.75,698.79,1
-29,-29,1.75,705.85,1
-76.1,-29,1.75,712.92,1
-79.632,-28.368,1.75,713.46,1
-79,-31.9,1.75,714,1
-79,-53.982,1.75,717.31,0
-79,-53.982,21.75,717.91,0
-83,0,21.75,719.53,0
-83,0,1.75,720.13,1
-83,-83,1.75,732.58,1
83,-83,1.75,757.48,1
83,83,1.75,782.38,1
-83,83,1.75,807.28,1
-83,0,1.75,819.73,0
-83,0,21.75,820.33,0
-25,-3.1608,23.5,820.93,0
-25,-3.1608,3.5,821.53,1
-25,-25,3.5,824.81,1
22.1,-25,3.5,831.87,1
25.707,-25.707,3.5,832.42,1
25,-22.1,3.5,832.98,1
25,25,3.5,840.04,1
-22.1,25,3.5,847.11,1
-25.707,25.707,3.5,847.66,1
-25,22.1,3.5,848.21,1
-25,0.029525,3.5,851.52,1
-25,-3.1608,3.5,852,0
-25,-3.1608,23.5,852.6,0
29,-54,23.5,854.82,0
29,-54,3.5,855.42,1
29,-76.1,3.5,858.74,1
28.293,-79.707,3.5,859.29,1
31.9,-79,3.5,859.84,1
79,-79,3.5,866.91,1
79,-31.9,3.5,873.97,1
79.632,-28.368,3.5,874.51,1
76.1,-29,3.5,875.05,1
31.9,-29,3.5,881.68,1
28.293,-28.293,3.5,882.23,1
29,-31.9,3.5,882.78,1
29,-54,3.5,886.09,0
29,-54,23.5,886.69,0
-79,54.019,23.5,891.28,0
-79,54.019,3.5,891.88,1
-79,31.9,3.5,895.2,1
-79.707,28.293,3.5,895.75,1
-76.1,29,3.5,896.3,1
-31.9,29,3.5,902.93,1
-28.293,28.293,3.5,903.48,1
-29,31.9,3.5,904.03,1
-29,76.1,3.5,910.66,1
-28.293,79.707,3.5,911.21,1
-31.9,79,3.5,911.76,1
-79,79,3.5,918.83,1
-79,54.019,3.5,922.58,0
-79,54.019,23.5,923.18,0
29,54.019,23.5,926.42,0
29,54.019,3.5,927.02,1
29,53.941,3.5,927.03,1
29,29,3.5,930.77,1
76.1,29,3.5,937.83,1
79.707,28.293,3.5,938.38,1
79,31.9,3.5,938.94,1
79,79,3.5,946,1
31.9,79,3.5,953.07,1
28.293,79.707,3.5,953.62,1
29,76.1,3.5,954.17,1
29,54.019,3.5,957.48,0
29,54.019,23.5,958.08,0
-25,54.019,23.5,959.7,0
-25,54.019,3.5,960.3,1
-25,29,3.5,964.05,1
22.1,29,3.5,971.12,1
25.707,28.293,3.5,971.67,1
25,31.9,3.5,972.22,1
25,76.1,3.5,978.85,1
25.707,79.707,3.5,979.4,1
22.1,79,3.5,979.95,1
-22.1,79,3.5,986.58,1
-25.707,79.707,3.5,987.14,1
-25,76.1,3.5,987.69,1
-25,54.031,3.5,991,1
-25,54.019,3.5,991,0
-25,54.019,23.5,991.6,0
29,0.031526,23.5,993.89,0
29,0.031526,3.5,994.49,1
29,-25,3.5,998.24,1
76.1,-25,3.5,1005.3,1
79.707,-25.707,3.5,1005.9,1
79,-22.1,3.5,1006.4,1
79,22.1,3.5,1013,1
79.707,25.707,3.5,1013.6,1
76.1,25,3.5,1014.1,1
31.9,25,3.5,1020.8,1
28.293,25.707,3.5,1021.3,1
29,22.1,3.5,1021.9,1
29,0.031526,3.5,1025.2,0
29,0.031526,23.5,1025.8,0
-79,-1.7764e-15,23.5,1029,0
-79,-1.7764e-15,3.5,1029.6,1
-79,-22.1,3.5,1032.9,1
-79.707,-25.707,3.5,1033.5,1
-76.1,-25,3.5,1034,1
-31.9,-25,3.5,1040.7,1
-28.352,-25.695,3.5,1041.2,1
-28.293,-25.707,3.5,1041.2,1
-29,-22.1,3.5,1041.8,1
-29,25,3.5,1048.8,1
-76.1,25,3.5,1055.9,1
-79.707,25.707,3.5,1056.5,1
-79,22.1,3.5,1057,1
-79,-1.7764e-15,3.5,1060.3,0
-79,-1.7764e-15,23.5,1060.9,0
-25,-54,23.5,1063.2,0
-25,-54,3.5,1063.8,1
-25,-76.1,3.5,1067.1,1
-25.707,-79.707,3.5,1067.7,1
-22.1,-79,3.5,1068.2,1
22.1,-79,3.5,1074.9,1
25.707,-79.707,3.5,1075.4,1
25,-76.1,3.5,1076,1
25,-29,3.5,1083,1
-22.1,-29,3.5,1090.1,1
-25.707,-28.293,3.5,1090.6,1
-25,-31.9,3.5,1091.2,1
-25,-54,3.5,1094.5,0
-25,-54,23.5,1095.1,0
-79,-53.982,23.5,1096.7,0
-79,-53.982,3.5,1097.3,1
-79,-79,3.5,1101.1,1
-31.9,-79,3.5,1108.2,1
-28.293,-79.707,3.5,1108.7,1
-29,-76.1,3.5,1109.3,1
-29,-29,3.5,1116.3,1
-76.1,-29,3.5,1123.4,1
-79.632,-28.368,3.5,1123.9,1
-79,-31.9,3.5,1124.5,1
-79,-53.982,3.5,1127.8,0
-79,-53.982,23.5,1128.4,0
-83,0,23.5,1130,0
-83,0,3.5,1130.6,1
-83,-83,3.5,1143,1
83,-83,3.5,1167.9,1
83,83,3.5,1192.8,1
-83,83,3.5,1217.7,1
-83,0,3.5,1230.2,0
-83,0,23.5,1230.8,0
-25,-3.1608,25.25,1231.4,0
-25,-3.1608,5.25,1232,1
-25,-25,5.25,1235.3,1
22.1,-25,5.25,1242.3,1
25.707,-25.707,5.25,1242.9,1
25,-22.1,5.25,1243.4,1
25,25,5.25,1250.5,1
-22.1,25,5.25,1257.6,1
-25.707,25.707,5.25,1258.1,1
-25,22.1,5.25,1258.7,1
-25,0.029525,5.25,1262,1
-25,-3.1608,5.25,1262.5,0
-25,-3.1608,25.25,1263.1,0
29,-54,25.25,1265.3,0
29,-54,5.25,1265.9,1
29,-76.1,5.25,1269.2,1
28.293,-79.707,5.25,1269.8,1
31.9,-79,5.25,1270.3,1
79,-79,5.25,1277.4,1
79,-31.9,5.25,1284.4,1
79.632,-28.368,5.25,1285,1
76.1,-29,5.25,1285.5,1
31.9,-29,5.25,1292.1,1
28.293,-28.293,5.25,1292.7,1
29,-31.9,5.25,1293.2,1
29,-54,5.25,1296.6,0
29,-54,25.25,1297.2,0
-79,54.019,25.25,1301.7,0
-79,54.019,5.25,1302.3,1
-79,31.9,5.25,1305.7,1
-79.707,28.293,5.25,1306.2,1
-76.1,29,5.25,1306.8,1
-31.9,29,5.25,1313.4,1
-28.293,28.293,5.25,1313.9,1
-29,31.9,5.25,1314.5,1
-29,76.1,5.25,1321.1,1
-28.293,79.707,5.25,1321.7,1
-31.9,79,5.25,1322.2,1
-79,79,5.25,1329.3,1
-79,54.019,5.25,1333,0
-79,54.019,25.25,1333.6,0
29,54.019,25.25,1336.9,0
29,54.019,5.25,1337.5,1
29,53.941,5.25,1337.5,1
29,29,5.25,1341.2,1
76.1,29,5.25,1348.3,1
79.707,28.293,5.25,1348.9,1
79,31.9,5.25,1349.4,1
79,79,5.25,1356.5,1
31.9,79,5.25,1363.5,1
28.293,79.707,5.25,1364.1,1
29,76.1,5.25,1364.6,1
29,54.019,5.25,1367.9,0
29,54.019,25.25,1368.5,0
-25,54.019,25.25,1370.2,0
-25,54.019,5.25,1370.8,1
-25,29,5.25,1374.5,1
22.1,29,5.25,1381.6,1
25.707,28.293,5.25,1382.1,1
25,31.9,5.25,1382.7,1
25,76.1,5.25,1389.3,1
25.707,79.707,5.25,1389.9,1
22.1,79,5.25,1390.4,1
-22.1,79,5.25,1397.1,1
-25.707,79.707,5.25,1397.6,1
-25,76.1,5.25,1398.2,1
-25,54.031,5.25,1401.5,1
-25,54.019,5.25,1401.5,0
-25,54.019,25.25,1402.1,0
29,0.031526,25.25,1404.4,0
29,0.031526,5.25,1405,1
29,-25,5.25,1408.7,1
76.1,-25,5.25,1415.8,1
79.707,-25.707,5.25,1416.3,1
79,-22.1,5.25,1416.9,1
79,22.1,5.25,1423.5,1
79.707,25.707,5.25,1424.1,1
76.1,25,5.25,1424.6,1
31.9,25,5.25,1431.2,1
28.293,25.707,5.25,1431.8,1
29,22.1,5.25,1432.3,1
29,0.031526,5.25,1435.7,0
29,0.031526,25.25,1436.3,0
-79,-1.7764e-15,25.25,1439.5,0
-79,-1.7764e-15,5.25,1440.1,1
-79,-22.1,5.25,1443.4,1
-79.707,-25.707,5.25,1444,1
-76.1,-25,5.25,1444.5,1
-31.9,-25,5.25,1451.1,1
-28.352,-25.695,5.25,1451.7,1
-28.293,-25.707,5.25,1451.7,1
-29,-22.1,5.25,1452.2,1
-29,25,5.25,1459.3,1
-76.1,25,5.25,1466.4,1
-79.707,25.707,5.25,1466.9,1
-79,22.1,5.25,1467.5,1
-79,-1.7764e-15,5.25,1470.8,0
-79,-1.7764e-15,25.25,1471.4,0
-25,-54,25.25,1473.7,0
-25,-54,5.25,1474.3,1
-25,-76.1,5.25,1477.6,1
-25.707,-79.707,5.25,1478.1,1
-22.1,-79,5.25,1478.7,1
22.1,-79,5.25,1485.3,1
25.707,-79.707,5.25,1485.9,1
25,-76.1,5.25,1486.4,1
25,-29,5.25,1493.5,1
-22.1,-29,5.25,1500.6,1
-25.707,-28.293,5.25,1501.1,1
-25,-31.9,5.25,1501.7,1
-25,-54,5.25,1505,0
-25,-54,25.25,1505.6,0
-79,-53.982,25.25,1507.2,0
-79,-53.982,5.25,1507.8,1
-79,-79,5.25,1511.6,1
-31.9,-79,5.25,1518.6,1
-28.293,-79.707,5.25,1519.2,1
-29,-76.1,5.25,1519.7,1
-29,-29,5.25,1526.8,1
-76.1,-29,5.25,1533.9,1
-79.632,-28.368,5.25,1534.4,1
-79,-31.9,5.25,1534.9,1
-79,-53.982,5.25,1538.2,0
-79,-53.982,25.25,1538.8,0
-83,0,25.25,1540.5,0
-83,0,5.25,1541.1,1
-83,-83,5.25,1553.5,1
83,-83,5.25,1578.4,1
83,83,5.25,1603.3,1
-83,83,5.25,1628.2,1
-83,0,5.25,1640.7,0
-83,0,25.25,1641.3,0
-25,-3.1608,27,1641.9,0
-25,-3.1608,7,1642.5,1
-25,-25,7,1645.7,1
22.1,-25,7,1652.8,1
25.707,-25.707,7,1653.4,1
25,-22.1,7,1653.9,1
25,25,7,1661,1
-22.1,25,7,1668,1
-25.707,25.707,7,1668.6,1
-25,22.1,7,1669.1,1
-25,0.029525,7,1672.5,1
-25,-3.1608,7,1672.9,0
-25,-3.1608,27,1673.5,0
29,-54,27,1675.8,0
29,-54,7,1676.4,1
29,-76.1,7,1679.7,1
28.293,-79.707,7,1680.2,1
31.9,-79,7,1680.8,1
79,-79,7,1687.8,1
79,-31.9,7,1694.9,1
79.632,-28.368,7,1695.4,1
76.1,-29,7,1696,1
31.9,-29,7,1702.6,1
28.293,-28.293,7,1703.2,1
29,-31.9,7,1703.7,1
29,-54,7,1707,0
29,-54,27,1707.6,0
-79,54.019,27,1712.2,0
-79,54.019,7,1712.8,1
-79,31.9,7,1716.1,1
-79.707,28.293,7,1716.7,1
-76.1,29,7,1717.2,1
-31.9,29,7,1723.9,1
-28.293,28.293,7,1724.4,1
-29,31.9,7,1725,1
-29,76.1,7,1731.6,1
-28.293,79.707,7,1732.1,1
-31.9,79,7,1732.7,1
-79,79,7,1739.8,1
-79,54.019,7,1743.5,0
-79,54.019,27,1744.1,0
29,54.019,27,1747.3,0
29,54.019,7,1747.9,1
29,53.941,7,1748,1
29,29,7,1751.7,1
76.1,29,7,1758.8,1
79.707,28.293,7,1759.3,1
79,31.9,7,1759.9,1
79,79,7,1766.9,1
31.9,79,7,1774,1
28.293,79.707,7,1774.5,1
29,76.1,7,1775.1,1
29,54.019,7,1778.4,0
29,54.019,27,1779,0
-25,54.019,27,1780.6,0
-25,54.019,7,1781.2,1
-25,29,7,1785,1
22.1,29,7,1792.1,1
25.707,28.293,7,1792.6,1
25,31.9,7,1793.2,1
25,76.1,7,1799.8,1
25.707,79.707,7,1800.3,1
22.1,79,7,1800.9,1
-22.1,79,7,1807.5,1
-25.707,79.707,7,1808.1,1
-25,76.1,7,1808.6,1
-25,54.031,7,1811.9,1
-25,54.019,7,1811.9,0
-25,54.019,27,1812.5,0
29,0.031526,27,1814.8,0
29,0.031526,7,1815.4,1
29,-25,7,1819.2,1
76.1,-25,7,1826.2,1
79.707,-25.707,7,1826.8,1
79,-22.1,7,1827.3,1
79,22.1,7,1834,1
79.707,25.707,7,1834.5,1
76.1,25,7,1835.1,1
31.9,25,7,1841.7,1
28.293,25.707,7,1842.3,1
29,22.1,7,1842.8,1
29,0.031526,7,1846.1,0
29,0.031526,27,1846.7,0
-79,-1.7764e-15,27,1850,0
-79,-1.7764e-15,7,1850.6,1
-79,-22.1,7,1853.9,1
-79.707,-25.707,7,1854.4,1
-76.1,-25,7,1855,1
-31.9,-25,7,1861.6,1
-28.352,-25.695,7,1862.2,1
-28.293,-25.707,7,1862.2,1
-29,-22.1,7,1862.7,1
-29,25,7,1869.8,1
-76.1,25,7,1876.8,1
-79.707,25.707,7,1877.4,1
-79,22.1,7,1877.9,1
-79,-1.7764e-15,7,1881.3,0
-79,-1.7764e-15,27,1881.9,0
-25,-54,27,1884.1,0
-25,-54,7,1884.7,1
-25,-76.1,7,1888.1,1
-25.707,-79.707,7,1888.6,1
-22.1,-79,7,1889.2,1
22.1,-79,7,1895.8,1
25.707,-79.707,7,1896.3,1
25,-76.1,7,1896.9,1
25,-29,7,1904,1
-22.1,-29,7,1911,1
-25.707,-28.293,7,1911.6,1
-25,-31.9,7,1912.1,1
-25,-54,7,1915.4,0
-25,-54,27,1916,0
-79,-53.982,27,1917.7,0
-79,-53.982,7,1918.3,1
-79,-79,7,1922,1
-31.9,-79,7,1929.1,1
-28.293,-79.707,7,1929.6,1
-29,-76.1,7,1930.2,1
