-79,-1.7764e-15,20,0,0
-79,-1.7764e-15,0,0.6,1
-79,-22.1,0,3.915,1
-79.707,-25.707,0,4.4664,1
-76.1,-25,0,5.0177,1
-31.9,-25,0,11.648,1
-28.352,-25.695,0,12.19,1
-28.293,-25.707,0,12.199,1
-29,-22.1,0,12.75,1
-29,25,0,19.815,1
-76.1,25,0,26.88,1
-79.707,25.707,0,27.432,1
-79,22.1,0,27.983,1
-79,-1.7764e-15,0,31.298,0
-79,-1.7764e-15,20,31.898,0
29,-54,20,35.521,0
29,-54,0,36.121,1
29,-76.1,0,39.436,1
28.293,-79.707,0,39.987,1
31.9,-79,0,40.538,1
79,-79,0,47.603,1
79,-31.9,0,54.668,1
79.632,-28.368,0,55.207,1
76.1,-29,0,55.745,1
31.9,-29,0,62.375,1
28.293,-28.293,0,62.926,1
29,-31.9,0,63.478,1
29,-54,0,66.793,0
29,-54,20,67.393,0
29,0.031526,20,69.014,0
29,0.031526,0,69.614,1
29,-25,0,73.368,1
76.1,-25,0,80.433,1
79.707,-25.707,0,80.985,1
79,-22.1,0,81.536,1
79,22.1,0,88.166,1
79.707,25.707,0,88.717,1
76.1,25,0,89.269,1
31.9,25,0,95.899,1
28.293,25.707,0,96.45,1
29,22.1,0,97.001,1
29,0.031526,0,100.31,0
29,0.031526,20,100.91,0
-25,54.019,20,103.2,0
-25,54.019,0,103.8,1
-25,29,0,107.56,1
22.1,29,0,114.62,1
25.707,28.293,0,115.17,1
25,31.9,0,115.72,1
25,76.1,0,122.35,1
25.707,79.707,0,122.9,1
22.1,79,0,123.46,1
-22.1,79,0,130.09,1
-25.707,79.707,0,130.64,1
-25,76.1,0,131.19,1
-25,54.031,0,134.5,1
-25,54.019,0,134.5,0
-25,54.019,20,135.1,0
-79,54.019,20,136.72,0
-79,54.019,0,137.32,1
-79,31.9,0,140.64,1
-79.707,28.293,0,141.19,1
-76.1,29,0,141.74,1
-31.9,29,0,148.37,1
-28.293,28.293,0,148.92,1
-29,31.9,0,149.47,1
-29,76.1,0,156.1,1
-28.293,79.707,0,156.66,1
-31.9,79,0,157.21,1
-79,79,0,164.27,1
-79,54.019,0,168.02,0
-79,54.019,20,168.62,0
-83,0,20,170.24,0
-83,0,0,170.84,1
-83,-83,0,183.29,1
83,-83,0,208.19,1
83,83,0,233.09,1
-83,83,0,257.99,1
-83,0,0,270.44,0
-83,0,20,271.04,0
-25,-3.1608,20,272.79,0
-25,-3.1608,0,273.39,1
-25,-25,0,276.66,1
22.1,-25,0,283.73,1
25.707,-25.707,0,284.28,1
25,-22.1,0,284.83,1
25,25,0,291.9,1
-22.1,25,0,298.96,1
-25.707,25.707,0,299.51,1
-25,22.1,0,300.06,1
-25,0.029525,0,303.37,1
-25,-3.1608,0,303.85,0
-25,-3.1608,20,304.45,0
-25,-54,20,305.98,0
-25,-54,0,306.58,1
-25,-76.1,0,309.89,1
-25.707,-79.707,0,310.44,1
-22.1,-79,0,310.99,1
22.1,-79,0,317.62,1
25.707,-79.707,0,318.18,1
25,-76.1,0,318.73,1
25,-29,0,325.79,1
-22.1,-29,0,332.86,1
-25.707,-28.293,0,333.41,1
-25,-31.9,0,333.96,1
-25,-54,0,337.28,0
-25,-54,20,337.88,0
-79,-53.982,20,339.5,0
-79,-53.982,0,340.1,1
-79,-79,0,343.85,1
