29,54.019,20,0,0
29,54.019,0,0.6,1
29,53.941,0,0.61177,1
29,29,0,4.3529,1
76.1,29,0,11.418,1
79.707,28.293,0,11.969,1
79,31.9,0,12.521,1
79,79,0,19.586,1
31.9,79,0,26.651,1
28.293,79.707,0,27.202,1
29,76.1,0,27.753,1
29,54.019,0,31.065,0
29,54.019,20,31.665,0
-25,-54,20,35.288,0
-25,-54,0,35.888,1
-25,-76.1,0,39.203,1
-25.707,-79.707,0,39.755,1
-22.1,-79,0,40.306,1
22.1,-79,0,46.936,1
25.707,-79.707,0,47.487,1
25,-76.1,0,48.039,1
25,-29,0,55.104,1
-22.1,-29,0,62.169,1
-25.988,-28,0,62.771,1
-25,-31.9,0,63.374,1
-25,-54,0,66.689,0
-25,-54,20,67.289,0
29,0.031526,20,69.581,0
29,0.031526,0,70.181,1
29,-25,0,73.936,1
76.1,-25,0,81.001,1
79.707,-25.707,0,81.552,1
79,-22.1,0,82.104,1
79,22.1,0,88.734,1
79.707,25.707,0,89.285,1
76.1,25,0,89.836,1
31.9,25,0,96.466,1
27.988,26,0,97.072,1
29,22.1,0,97.676,1
29,0.031526,0,100.99,0
29,0.031526,20,101.59,0
-25,54.019,20,103.88,0
-25,54.019,0,104.48,1
-25,29,0,108.23,1
22.1,29,0,115.3,1
26.024,27.988,0,115.9,1
25,31.9,0,116.51,1
25,76.1,0,123.14,1
25.707,79.707,0,123.69,1
22.1,79,0,124.24,1
-22.1,79,0,130.87,1
-25.707,79.707,0,131.42,1
-25,76.1,0,131.98,1
-25,54.031,0,135.29,1
-25,54.019,0,135.29,0
-25,54.019,20,135.89,0
29,-54,20,139.51,0
29,-54,0,140.11,1
29,-76.1,0,143.43,1
28.293,-79.707,0,143.98,1
31.9,-79,0,144.53,1
79,-79,0,151.59,1
79,-31.9,0,158.66,1
79.632,-28.368,0,159.2,1
76.1,-29,0,159.73,1
31.9,-29,0,166.36,1
28.006,-28.006,0,166.97,1
29,-31.9,0,167.57,1
29,-54,0,170.88,0
29,-54,20,171.48,0
-79,54.019,20,176.07,0
-79,54.019,0,176.67,1
-79,31.9,0,179.99,1
-79.707,28.293,0,180.54,1
-76.1,29,0,181.09,1
-31.9,29,0,187.72,1
-28.009,27.996,0,188.32,1
-29,31.9,0,188.93,1
-29,76.1,0,195.56,1
-28.293,79.707,0,196.11,1
-31.9,79,0,196.66,1
-79,79,0,203.72,1
-79,54.019,0,207.47,0
-79,54.019,20,208.07,0
-79,-1.7764e-15,20,209.69,0
-79,-1.7764e-15,0,210.29,1
-79,-22.1,0,213.61,1
-79.707,-25.707,0,214.16,1
-76.1,-25,0,214.71,1
-31.9,-25,0,221.34,1
-28.417,-25.886,0,221.88,1
-27.985,-25.998,0,221.94,1
-29,-22.1,0,222.55,1
-29,25,0,229.61,1
-76.1,25,0,236.68,1
-79.707,25.707,0,237.23,1
-79,22.1,0,237.78,1
-79,-1.7764e-15,0,241.1,0
-79,-1.7764e-15,20,241.7,0
-25,-3.1608,20,243.32,0
-25,-3.1608,0,243.92,1
-25,-25,0,247.19,1
22.1,-25,0,254.26,1
26.019,-26.003,0,254.87,1
25,-22.1,0,255.47,1
25,25,0,262.54,1
-22.1,25,0,269.6,1
-26.055,26.041,0,270.22,1
-25,22.1,0,270.83,1
-25,0.029525,0,274.14,1
-25,-3.1608,0,274.62,0
-25,-3.1608,20,275.22,0
-79,-53.982,20,277.44,0
-79,-53.982,0,278.04,1
-79,-79,0,281.79,1
-31.9,-79,0,288.86,1
-28.293,-79.707,0,289.41,1
-29,-76.1,0,289.96,1
-29,-29,0,297.03,1
-76.1,-29,0,304.09,1
-79.632,-28.368,0,304.63,1
-79,-31.9,0,305.17,1
-79,-53.982,0,308.48,0
-79,-53.982,20,309.08,0
-83,0,20,310.7,0
-83,0,0,311.3,1
-83,-83,0,323.75,1
83,-83,0,348.65,1
83,83,0,373.55,1
-83,83,0,398.45,1
-83,0,0,410.9,0
-83,0,20,411.5,0
29,54.019,21.75,412.1,0
29,54.019,1.75,412.7,1
29,53.941,1.75,412.72,1
29,29,1.75,416.46,1
76.1,29,1.75,423.52,1
79.707,28.293,1.75,424.07,1
79,31.9,1.75,424.62,1
79,79,1.75,431.69,1
31.9,79,1.75,438.75,1
28.293,79.707,1.75,439.31,1
29,76.1,1.75,439.86,1
29,54.019,1.75,443.17,0
29,54.019,21.75,443.77,0
-25,-54,21.75,447.39,0
-25,-54,1.75,447.99,1
-25,-76.1,1.75,451.31,1
-25.707,-79.707,1.75,451.86,1
-22.1,-79,1.75,452.41,1
22.1,-79,1.75,459.04,1
25.707,-79.707,1.75,459.59,1
25,-76.1,1.75,460.14,1
25,-29,1.75,467.21,1
-22.1,-29,1.75,474.27,1
-25.988,-28,1.75,474.87,1
-25,-31.9,1.75,475.48,1
-25,-54,1.75,478.79,0
-25,-54,21.75,479.39,0
29,0.031526,21.75,481.69,0
29,0.031526,1.75,482.29,1
29,-25,1.75,486.04,1
76.1,-25,1.75,493.1,1
79.707,-25.707,1.75,493.66,1
79,-22.1,1.75,494.21,1
79,22.1,1.75,500.84,1
79.707,25.707,1.75,501.39,1
76.1,25,1.75,501.94,1
31.9,25,1.75,508.57,1
27.988,26,1.75,509.18,1
29,22.1,1.75,509.78,1
29,0.031526,1.75,513.09,0
29,0.031526,21.75,513.69,0
-25,54.019,21.75,515.98,0
-25,54.019,1.75,516.58,1
-25,29,1.75,520.33,1
22.1,29,1.75,527.4,1
26.024,27.988,1.75,528.01,1
25,31.9,1.75,528.61,1
25,76.1,1.75,535.24,1
25.707,79.707,1.75,535.8,1
22.1,79,1.75,536.35,1
-22.1,79,1.75,542.98,1
-25.707,79.707,1.75,543.53,1
-25,76.1,1.75,544.08,1
-25,54.031,1.75,547.39,1
-25,54.019,1.75,547.39,0
-25,54.019,21.75,547.99,0
29,-54,21.75,551.61,0
29,-54,1.75,552.21,1
29,-76.1,1.75,555.53,1
28.293,-79.707,1.75,556.08,1
31.9,-79,1.75,556.63,1
79,-79,1.75,563.7,1
79,-31.9,1.75,570.76,1
79.632,-28.368,1.75,571.3,1
76.1,-29,1.75,571.84,1
31.9,-29,1.75,578.47,1
28.006,-28.006,1.75,579.07,1
29,-31.9,1.75,579.67,1
29,-54,1.75,582.99,0
29,-54,21.75,583.59,0
-79,54.019,21.75,588.17,0
-79,54.019,1.75,588.77,1
